timeindex,AT-hydro-phs,AT-hydro-reservoir,AT-lithium-battery,BE-hydro-phs,BE-hydro-reservoir,BE-lithium-battery,CH-hydro-phs,CH-hydro-reservoir,CH-lithium-battery,CZ-hydro-phs,CZ-hydro-reservoir,CZ-lithium-battery,DE-flex-decentral_heat-tes,DE-hydro-phs,DE-hydro-reservoir,DE-lithium-battery,DK-lithium-battery,FR-hydro-phs,FR-hydro-reservoir,FR-lithium-battery,LU-hydro-phs,LU-hydro-reservoir,LU-lithium-battery,NL-lithium-battery,NO-hydro-phs,NO-hydro-reservoir,PL-hydro-phs,PL-lithium-battery,SE-hydro-reservoir,SE-lithium-battery
2030-10-31 00:00:00,199825.989,4031331.26693,309.902388722,1944.18876173,73563.1571453,227.267411064,624648.0,7961109.51371,307.419593445,5000.0,33226.3631139,5260.67685,9035.82682721,50047.2131826,395401.112839,26407.3454726,1554.7463278,41666.2108803,8307745.46502,2372.56769714,3043.04227214,800773.028325,170.182488308,1390.95935639,350018.312,108729133.289,7440.0,5390.24809805,55913133.7126,5182.99917351
2030-10-31 01:00:00,199825.989,4032941.27034,309.902388722,1944.18876173,73570.0616677,227.267411064,624648.0,7962139.52302,307.419593445,5000.0,33186.7818947,5260.67685,9035.82682721,50047.2131826,395633.193696,26407.3454726,1554.7463278,41666.2108803,8308463.39847,2372.56769714,3043.04227214,800783.760814,170.182488308,1390.95935639,350018.312,108718561.814,7440.0,5390.24809805,55917387.1434,6159.60117828
2030-10-31 02:00:00,199825.989,4034551.17506,309.902388722,1944.18876173,73576.9652476,227.267411064,624648.0,7962576.46665,307.419593445,5000.0,33147.2019594,5260.67685,9035.82682721,50047.2131826,395865.211283,26407.3454726,1554.7463278,41666.2108803,8309181.68785,2372.56769714,3043.04227214,800794.491839,170.182488308,1390.95935639,350018.312,108720567.524,7440.0,5390.24809805,55921286.7526,6885.2784
2030-10-31 03:00:00,199825.989,4034574.76771,309.902388722,1944.18876173,73583.8678594,227.267411064,624648.0,7962147.35629,307.419593445,5000.0,33107.62326,5260.67685,9035.82682721,50047.2131826,395785.44934,26407.3454726,1554.7463278,41666.2108803,8309900.33503,2372.56769714,3043.04227214,800805.221358,170.182488308,1390.95935639,350018.312,108722169.288,7440.0,5390.24809805,55925210.8576,6712.93686975
2030-10-31 04:00:00,199825.989,4032525.15703,309.902388722,1944.18876173,73590.7694821,227.267411064,624648.0,7961192.40406,307.419593445,5000.0,33068.0457563,5260.67685,9035.82682721,50047.2131826,395021.439471,26407.3454726,1554.7463278,41666.2108803,8310373.39511,2372.56769714,3043.04227214,800815.94934,170.182488308,1390.95935639,350018.312,108722364.896,7440.0,5390.24809805,55923288.723,6885.2784
2030-10-31 05:00:00,199825.989,4029354.59124,309.902388722,1944.18876173,73597.6700992,227.267411064,624648.0,7954342.31003,307.419593445,5000.0,33028.4694162,5260.67685,9035.82682721,50047.2131826,394257.365373,26407.3454726,1554.7463278,41666.2108803,8307276.67702,2372.56769714,3043.04227214,800826.675759,134.299478954,1390.95935639,350018.312,108711861.18,7440.0,5390.24809805,55921364.4837,6885.2784
2030-10-31 06:00:00,199825.989,4026176.38151,309.902388722,1944.18876173,73604.5696984,227.267411064,624648.0,7947490.95589,307.419593445,5000.0,32988.8942155,5260.67685,9035.82682721,50047.2131826,393493.226684,26407.3454726,1243.3426556,41666.2108803,8301450.15537,2372.56769714,3043.04227214,800837.400596,134.299478954,1390.95935639,350018.312,108710152.98,7440.0,5390.24809805,55919438.4225,6885.2784
2030-10-31 07:00:00,199825.989,4025672.30826,309.902388722,1944.18876173,73611.468272,227.267411064,624648.0,7940761.51306,307.419593445,5000.0,32949.3201379,5260.67685,9035.82682721,50047.2131826,392729.023018,26407.3454726,1243.3426556,41666.2108803,8293973.24274,2372.56769714,3043.04227214,800564.123839,134.299478954,910.510021772,350018.312,108708754.932,7440.0,5390.24809805,55917510.8655,6359.65018561
2030-10-31 08:00:00,199825.989,4024075.30387,309.902388722,1944.18876173,73618.3658165,227.267411064,624648.0,7935608.66282,307.419593445,5000.0,32909.7471753,5260.67685,9035.82682721,50047.2131826,391964.753967,26407.3454726,1243.3426556,41666.2108803,8288890.7711,2372.56769714,3043.04227214,800290.845482,134.299478954,500.966393634,350018.312,108698303.546,7440.0,5390.24809805,55915582.1818,5705.74044618
2030-10-31 09:00:00,199825.989,4024695.29605,309.902388722,1944.18876173,73625.262333,227.267411064,624648.0,7937363.0494,307.419593445,5000.0,32870.1753273,5260.67685,9035.82682721,50047.2131826,392196.319103,26407.3454726,1243.3426556,41666.2108803,8289611.57714,2372.56769714,3043.04227214,800301.565527,134.299478954,500.966393634,350018.312,108687870.317,7440.0,5390.24809805,55913652.7832,5526.51672559
2030-10-31 10:00:00,199825.989,4026303.70013,309.902388722,1944.18876173,73632.1578267,227.267411064,624648.0,7939493.60872,307.419593445,5000.0,32880.6046015,5260.67685,9035.82682721,50047.2131826,392427.817975,26407.3454726,1243.3426556,41666.2108803,8290332.74044,2372.56769714,3043.04227214,800312.283982,134.299478954,500.966393634,350018.312,108687340.512,7440.0,5390.24809805,55911723.1249,5493.17269426
2030-10-31 11:00:00,199825.989,4027911.83242,309.902388722,1944.18876173,73639.0523076,227.267411064,624648.0,7941622.88616,307.419593445,5000.0,32891.0350136,5260.67685,9035.82682721,50047.2131826,392659.250108,26407.3454726,1243.3426556,41666.2108803,8291054.25899,3413.08548459,3043.04227214,800323.000862,134.299478954,500.966393634,350018.312,108687184.037,7440.0,5390.24809805,55909793.7048,5457.02031475
2030-10-31 12:00:00,199825.989,4029519.67524,309.902388722,1944.18876173,73645.9457898,227.267411064,624648.0,7943750.87811,307.419593445,5000.0,32901.4665872,5260.67685,9035.82682721,50047.2131826,392890.615009,26407.3454726,1243.3426556,41666.2108803,8291776.13026,4153.85423191,3043.04227214,800333.716191,134.299478954,500.966393634,350018.312,108687179.994,7440.0,5390.24809805,55907865.0639,5471.50986404
2030-10-31 13:00:00,199825.989,4031127.21123,309.902388722,1944.18876173,73652.838292,227.267411064,624648.0,7945877.58124,307.419593445,5000.0,32911.8993538,5260.67685,9035.82682721,50047.2131826,393121.912159,26407.3454726,1243.3426556,41666.2108803,8292498.35124,4153.85423191,3043.04227214,800344.429996,134.299478954,500.966393634,350018.312,108676825.099,7440.0,5390.24809805,55905937.7862,5040.24017745
2030-10-31 14:00:00,199825.989,4031160.55059,309.902388722,1944.18876173,73659.729837,227.267411064,624648.0,7946740.57353,307.419593445,5000.0,32872.3333529,5260.67685,9035.82682721,50047.2131826,393353.141021,26407.3454726,931.938983404,41666.2108803,8293220.91844,4153.85423191,3043.04227214,800355.142313,134.299478954,500.966393634,350018.312,108676113.324,7440.0,5390.24809805,55904012.4988,4397.09352486
2030-10-31 15:00:00,199825.989,4028349.15663,309.902388722,1944.18876173,73666.6204524,227.267411064,624648.0,7945988.65021,307.419593445,5000.0,32832.768632,4382.82989807,9035.82682721,50047.2131826,392588.401032,26407.3454726,931.938983404,41666.2108803,8293832.91072,4153.85423191,3043.04227214,800365.853185,134.299478954,20.5170590148,350018.312,108674793.513,7440.0,5390.24809805,55902089.8717,3446.83060505
2030-10-31 16:00:00,199825.989,4025168.15304,309.902388722,1944.18876173,73673.51017,113.633705532,624648.0,7939124.46933,307.419593445,5000.0,32793.2052465,3504.98294614,9035.82682721,50047.2131826,391823.591609,20965.4548192,620.535311205,41666.2108803,8286359.15794,2929.71565844,3043.04227214,800092.562662,134.299478954,20.5170590148,350018.312,108674171.121,7440.0,4774.97762834,55900170.618,2297.88707003
2030-10-31 17:00:00,199825.989,4021986.77629,309.902388722,1944.18876173,73680.3990258,0.0,624648.0,7932258.98879,307.419593445,5000.0,32753.6432598,2707.72105497,9035.82682721,50047.2131826,391058.712148,15363.7680722,311.403672199,41666.2108803,8278885.73797,1705.57708497,3043.04227214,800103.270799,134.299478954,20.5170590148,350018.312,108663907.528,7440.0,4274.76940329,55898255.4936,1148.94353502
2030-10-31 18:00:00,199825.989,4019082.97766,309.902388722,1944.18876173,73687.2870606,0.0,624648.0,7925392.2065,307.419593445,5000.0,32714.0827433,2394.10032871,9035.82682721,50047.2131826,390293.762022,15363.7680722,0.0,41666.2108803,8273100.02277,1705.57708497,3043.04227214,800113.97766,98.4164695997,20.5170590148,350018.312,108664282.361,7440.0,4239.7934207,55896345.2975,0.0
2030-10-31 19:00:00,199825.989,4016824.94758,309.902388722,1944.18876173,73694.1743193,0.0,624648.0,7918524.12064,307.419593445,5000.0,32674.5237762,2394.10032871,9035.82682721,50047.2131826,389528.740581,9762.08132516,0.0,41666.2108803,8271874.85639,1705.57708497,3043.04227214,799840.683314,98.4164695997,20.5170590148,350018.312,108665178.874,7440.0,4239.7934207,55894440.872,0.0
2030-10-31 20:00:00,199825.989,4015086.79475,309.902388722,1944.18876173,73701.0608514,0.0,624648.0,7914155.1916,307.419593445,5000.0,32634.966446,2394.10032871,9035.82682721,50047.2131826,388763.647154,9762.08132516,0.0,41666.2108803,8272599.40025,1705.57708497,3043.04227214,799851.387839,62.5334602458,20.5170590148,350018.312,108666941.935,7440.0,4239.7934207,55892543.1018,976.602004764
2030-10-31 21:00:00,199825.989,4016104.56063,309.902388722,1944.18876173,73707.9467106,0.0,624648.0,7910933.04652,307.419593445,5000.0,32595.4108477,2394.10032871,9035.82682721,50047.2131826,388217.307308,9762.08132516,0.0,41666.2108803,8273324.25221,1705.57708497,3043.04227214,799862.091319,62.5334602458,20.5170590148,350018.312,108669744.897,7440.0,4239.7934207,55891819.5844,1953.20400953
2030-10-31 22:00:00,199825.989,4017708.60514,309.902388722,1944.18876173,73714.8319552,0.0,624648.0,7912591.89517,307.419593445,5000.0,32555.8570847,2394.10032871,9035.82682721,50047.2131826,388447.96781,9762.08132516,0.0,41666.2108803,8274049.40487,1705.57708497,3043.04227214,799872.793842,62.5334602458,20.5170590148,350018.312,108659621.462,7440.0,4239.7934207,55892449.8509,2929.80601429
2030-10-31 23:00:00,199825.989,4019312.18631,309.902388722,1944.18876173,73721.7166478,0.0,624648.0,7914705.58183,307.419593445,5000.0,32566.305268,2394.10032871,9035.82682721,50047.2131826,388678.55418,9762.08132516,0.0,41666.2108803,8274774.85035,1705.57708497,3043.04227214,799883.495508,62.5334602458,20.5170590148,350018.312,108663082.089,7440.0,4239.7934207,55893825.3069,3906.40801905
2030-11-01 00:00:00,199825.989,4020915.29021,309.902388722,1944.18876173,73728.6008553,0.0,624648.0,7916817.95959,307.419593445,5000.0,32576.7555169,2394.10032871,9035.82682721,50047.2131826,388909.065661,9762.08132516,0.0,41666.2108803,8275500.58027,1705.57708497,3043.04227214,799894.19642,62.5334602458,20.5170590148,350018.312,108667234.169,7440.0,4239.7934207,55896880.7267,3734.0664888
2030-11-01 01:00:00,199825.989,4022517.90316,309.902388722,1944.18876173,73735.4846478,96.5886497023,624648.0,7918929.02807,307.419593445,5000.0,32587.2079544,2394.10032871,9035.82682721,50047.2131826,389139.501477,9762.08132516,197.957291807,41666.2108803,8276226.58597,1705.57708497,3043.04227214,799904.896686,62.5334602458,428.898993441,350018.312,108671656.638,7440.0,4239.7934207,55900095.4385,3561.72495855
2030-11-01 02:00:00,199825.989,4024120.0116,309.902388722,1944.18876173,73742.3680925,193.177299405,624648.0,7921038.78684,307.419593445,5000.0,32597.6626919,2394.10032871,9035.82682721,50047.2131826,389369.860856,9762.08132516,197.957291807,41666.2108803,8276952.85926,2056.47754337,3043.04227214,799915.596412,62.5334602458,837.280927868,350018.312,108676179.668,7440.0,4239.7934207,55902369.3631,4538.32696331
2030-11-01 03:00:00,199825.989,4025721.60199,309.902388722,1944.18876173,73749.2512521,289.765949107,624648.0,7923147.23531,307.419593445,5000.0,32608.1198252,2394.10032871,9035.82682721,50047.2131826,389600.143036,9762.08132516,462.650413176,41666.2108803,8277679.39262,2120.28832037,3043.04227214,799926.295695,62.5334602458,1245.66286229,350018.312,108666233.857,7440.0,4239.7934207,55905571.2386,4365.98543306
2030-11-01 04:00:00,199825.989,4027322.66086,309.902388722,1944.18876173,73756.1341856,289.765949107,624648.0,7925254.37277,307.419593445,5000.0,32618.579434,2394.10032871,9035.82682721,50047.2131826,389830.347265,9762.08132516,462.650413176,41666.2108803,8278406.17921,2120.28832037,3043.04227214,799936.994626,62.5334602458,1245.66286229,350018.312,108670385.434,7440.0,4239.7934207,55903762.9257,5342.58743782
2030-11-01 05:00:00,199825.989,4028923.17479,309.902388722,1944.18876173,73763.0169472,289.765949107,624648.0,7927360.1984,307.419593445,5000.0,32629.0415827,2394.10032871,9035.82682721,50047.2131826,390060.472799,9762.08132516,462.650413176,41666.2108803,8279133.21288,2120.28832037,3043.04227214,799947.69329,62.5334602458,1245.66286229,350018.312,108672775.473,7440.0,4239.7934207,55904750.6552,5170.24590757
2030-11-01 06:00:00,199825.989,4028118.94611,309.902388722,1944.18876173,73769.8995873,289.765949107,624648.0,7927104.64238,307.419593445,5000.0,32589.5063197,2394.10032871,9035.82682721,50047.2131826,390290.518903,9762.08132516,462.650413176,41666.2108803,8279860.48814,2120.28832037,3043.04227214,799958.391766,62.5334602458,1245.66286229,350018.312,108675190.216,7440.0,4239.7934207,55902974.8491,4997.90437732
2030-11-01 07:00:00,199825.989,4028358.02286,309.902388722,1944.18876173,73776.7821517,289.765949107,624648.0,7926100.50613,307.419593445,5000.0,32549.9736777,2394.10032871,9035.82682721,50047.2131826,390520.484855,9762.08132516,462.650413176,41666.2108803,8280588.00017,2120.28832037,3043.04227214,799969.090123,62.5334602458,1245.66286229,350018.312,108665412.132,7440.0,4531.53658266,55901216.6676,3848.9608423
2030-11-01 08:00:00,199825.989,4029956.82191,309.902388722,1944.18876173,73783.6646823,289.765949107,624648.0,7928202.38983,307.419593445,5000.0,32560.4436739,2394.10032871,9035.82682721,50047.2131826,390750.369938,9762.08132516,462.650413176,41666.2108803,8281315.74485,2120.28832037,3043.04227214,799979.788428,62.5334602458,1245.66286229,350018.312,108667916.232,7440.0,4531.53658266,55899476.9812,3676.61931205
2030-11-01 09:00:00,199825.989,4031555.02282,309.902388722,1944.18876173,73790.5472166,289.765949107,624648.0,7930302.95698,307.419593445,5000.0,32570.9163096,2394.10032871,9035.82682721,50047.2131826,390980.173448,14523.5150601,727.343534545,41666.2108803,8282043.7187,2582.35842898,3043.04227214,799990.486739,93.0340181966,1245.66286229,350018.312,108669431.715,7440.0,5905.95409414,55899634.9849,2527.67577704
2030-11-01 10:00:00,199825.989,4033152.61241,309.902388722,2940.11797608,73797.4297878,386.354598809,624648.0,7932402.20607,389.264532042,5000.0,32581.3915703,3140.27023785,14765.9532466,50047.2131826,391209.894687,19284.9487951,992.036655913,41666.2108803,8282771.91896,3622.87621643,3043.04227214,800001.185107,123.534576147,1654.04479672,350018.312,108671126.414,7440.0,5905.95409414,55897948.1493,3504.2777818
2030-11-01 11:00:00,199825.989,4034749.57756,309.902388722,2940.11797608,73804.312425,482.943248511,624648.0,7934500.13546,389.264532042,5000.0,32591.8694259,3886.44014699,14765.9532466,55281.4509105,391439.532969,24046.3825301,1256.72977728,41666.2108803,8283500.34349,4331.25987865,3931.58433642,800011.883578,154.035134098,2062.42673115,350018.312,108661532.346,7440.0,5905.95409414,55897774.2692,3331.93625155
2030-11-01 12:00:00,199825.989,4036345.9052,309.902388722,2940.11797608,73811.1951528,579.531898214,624648.0,7936596.74337,471.109470639,5000.0,32602.3498307,4632.61005612,14765.9532466,55281.4509105,391669.087617,28807.816265,1521.42289865,41666.2108803,8284228.99088,5371.7776661,3931.58433642,800022.58219,184.535692049,2470.80866557,350018.312,108663400.629,7440.0,5905.95409414,55896385.5215,4308.53825631
2030-11-01 13:00:00,199825.989,4037941.58229,309.902388722,2940.11797608,73818.077992,676.120547916,624648.0,7938692.02789,552.954409236,5000.0,32612.8327231,5035.16231828,24859.8905019,55281.4509105,391898.557963,33569.25,1786.11602002,41666.2108803,8284957.86035,6412.29545355,3931.58433642,800033.280975,215.03625,2879.1906,350018.312,108665199.447,7440.0,5905.95409414,55894750.2189,4136.19672606
2030-11-01 14:00:00,199825.989,4039536.59588,309.902388722,2940.11797608,73824.9609588,676.120547916,624648.0,7940785.98698,552.954409236,5000.0,32623.3180257,5035.16231828,24859.8905019,55281.4509105,392127.943348,33569.25,1866.15,41666.2108803,8285686.95183,7335.9,3931.58433642,800043.979958,215.03625,2879.1906,350018.312,108666856.346,7440.0,5905.95409414,55894176.0041,3963.85519581
2030-11-01 15:00:00,199825.989,4041130.93303,309.902388722,2940.11797608,73831.8440652,676.120547916,624648.0,7940271.13872,552.954409236,5000.0,32583.8056456,5035.16231828,24859.8905019,55281.4509105,392357.243123,33569.25,1866.15,41666.2108803,8286416.26591,7335.9,3931.58433642,800054.679158,215.03625,2879.1906,350018.312,108657456.44,7440.0,5905.95409414,55892587.4,3791.51366555
2030-11-01 16:00:00,199825.989,4038062.35855,309.902388722,2940.11797608,73838.7273192,676.120547916,624648.0,7938239.78108,552.954409236,5000.0,32544.295474,5035.16231828,24859.8905019,55281.4509105,391590.556648,33569.25,1866.15,41666.2108803,8278948.80385,7335.9,3931.58433642,800065.378587,215.03625,2879.1906,350018.312,108658312.38,7440.0,5905.95409414,55891046.8825,3619.1721353
2030-11-01 17:00:00,199825.989,4035061.89264,309.902388722,2940.11797608,73687.6107242,562.486842384,624648.0,7931342.75026,552.954409236,5000.0,32504.7873867,4727.2317773,24859.8905019,55281.4509105,390823.783294,33569.25,1866.15,41666.2108803,8271481.56759,6111.76142653,3931.58433642,800076.078252,215.03625,2398.74126538,350018.312,108659184.75,7440.0,5905.95409414,55889507.4091,2470.22860028
2030-11-01 18:00:00,199825.989,4032214.72707,309.902388722,2940.11797608,73536.4942798,448.853136852,624648.0,7924444.38448,552.954409236,5000.0,32465.2812432,4727.2317773,24859.8905019,55281.4509105,390056.922439,33569.25,1866.15,41666.2108803,8264014.55975,4887.62285306,3931.58433642,799802.77815,215.03625,2398.74126538,350018.312,108649933.425,7440.0,5905.95409414,55887993.3309,3330.49711733
2030-11-01 19:00:00,199825.989,4029711.63835,309.902388722,2940.11797608,73543.3779809,335.21943132,624648.0,7919175.89135,552.954409236,5000.0,32425.7768879,4727.2317773,24859.8905019,55281.4509105,389289.973471,33569.25,1866.15,41666.2108803,8256547.78363,3663.48427959,3931.58433642,799813.478274,215.03625,2398.74126538,350018.312,108640731.679,7440.0,5905.95409414,55886505.1576,3158.15558708
2030-11-01 20:00:00,199825.989,4027506.30229,309.902388722,2940.11797608,73550.2618185,335.21943132,624648.0,7915505.10632,552.954409236,5000.0,32386.2741491,4727.2317773,24859.8905019,55281.4509105,388522.935789,33569.25,1866.15,41666.2108803,8249081.24319,3663.48427959,3931.58433642,799824.178611,215.03625,1918.29193076,350018.312,108642934.882,7440.0,5905.95409414,55885043.3661,4134.75759184
2030-11-01 21:00:00,199825.989,4025112.27163,309.902388722,2940.11797608,73557.1457792,227.267411064,624648.0,7912475.35507,552.954409236,5000.0,32346.7728394,4727.2317773,24859.8905019,55281.4509105,387755.8088,33569.25,1866.15,41666.2108803,8241614.94307,2824.81066999,3931.58433642,799834.879139,215.03625,1918.29193076,350018.312,108644743.107,7440.0,5905.95409414,55886544.9917,3962.41606159
2030-11-01 22:00:00,199825.989,4024322.00817,309.902388722,2940.11797608,73564.0298454,113.633705532,624648.0,7911742.7909,552.954409236,5000.0,32307.2727559,4727.2317773,24859.8905019,55281.4509105,386988.59192,33569.25,1866.15,41666.2108803,8234148.88859,2352.63142166,3931.58433642,799845.579831,215.03625,1441.34800386,350018.312,108647621.427,7440.0,5905.95409414,55885137.2628,4939.01806636
2030-11-01 23:00:00,199825.989,4024696.74022,309.902388722,2940.11797608,73570.9139953,113.633705532,624648.0,7911078.80448,552.954409236,5000.0,32267.7736797,4727.2317773,24859.8905019,55281.4509105,387217.184577,33569.25,1866.15,41666.2108803,8231285.1542,2352.63142166,3931.58433642,799856.280653,215.03625,1441.34800386,350018.312,108651030.074,7440.0,5905.95409414,55888316.2391,4766.6765361
2030-11-02 00:00:00,199825.989,4026284.41614,309.902388722,2940.11797608,73577.7982029,113.633705532,624648.0,7910506.74761,552.954409236,5000.0,32228.2753765,4727.2317773,24859.8905019,55281.4509105,387445.686205,33569.25,1866.15,41666.2108803,8229951.58803,2352.63142166,3931.58433642,799866.981565,215.03625,1441.34800386,350018.312,108642072.291,7440.0,7280.37160562,55886964.0863,5449.09898123
2030-11-02 01:00:00,199825.989,4027871.28917,309.902388722,2940.11797608,73584.682439,113.633705532,624648.0,7909849.2371,552.954409236,5000.0,32188.7776015,4727.2317773,24859.8905019,55281.4509105,387674.096256,33569.25,1866.15,41666.2108803,8230683.30902,2352.63142166,3931.58433642,799877.682521,215.03625,1441.34800386,350018.312,108646042.836,7440.0,7280.37160562,55890337.5037,6425.70098599
2030-11-02 02:00:00,199825.989,4027930.13666,309.902388722,2940.11797608,73591.5666767,113.633705532,624648.0,7909173.6271,552.954409236,5000.0,32149.2801227,4727.2317773,24859.8905019,55281.4509105,387335.054219,33569.25,1866.15,41666.2108803,8231415.30289,2352.63142166,3931.58433642,799888.38348,215.03625,1441.34800386,350018.312,108649956.47,7440.0,7280.37160562,55889042.1422,6253.35945574
2030-11-02 03:00:00,199825.989,4027460.22118,309.902388722,2940.11797608,73598.4508924,113.633705532,624648.0,7908540.49863,552.954409236,5000.0,32109.782726,4727.2317773,24859.8905019,55281.4509105,386567.379631,33569.25,1866.15,41666.2108803,8232147.57696,2352.63142166,3931.58433642,799693.820146,215.03625,1441.34800386,350018.312,108653720.045,7440.0,7280.37160562,55893490.2411,6081.01792549
2030-11-02 04:00:00,199825.989,4024557.39538,309.902388722,2940.11797608,73605.3350658,113.633705532,624648.0,7907372.48255,552.954409236,5000.0,32070.2852152,4727.2317773,24859.8905019,55281.4509105,385799.612072,33569.25,1866.15,41666.2108803,8231660.24902,2352.63142166,3931.58433642,799704.521005,215.03625,1441.34800386,350018.312,108656978.94,7440.0,7280.37160562,55892252.4434,5908.67639524
2030-11-02 05:00:00,199825.989,4021353.41861,309.902388722,2940.11797608,73612.2191799,113.633705532,624648.0,7900459.22318,552.954409236,5000.0,32030.7874124,4727.2317773,24859.8905019,55281.4509105,385031.751169,31997.3756207,1866.15,41666.2108803,8225174.1468,2352.63142166,3931.58433642,799431.221771,215.03625,960.898669239,350018.312,108648250.811,7440.0,7280.37160562,55892190.8905,6885.2784
2030-11-02 06:00:00,199825.989,4018498.03539,309.902388722,2940.11797608,73619.1032212,0.0,624648.0,7893544.58696,456.666246181,5000.0,31991.2891575,3976.08391887,24859.8905019,55281.4509105,384263.796592,26395.6888737,1554.7463278,41666.2108803,8217710.30547,1203.21665201,3931.58433642,799157.922425,179.153240646,960.898669239,350018.312,108648216.939,7440.0,7280.37160562,55891252.7654,6885.2784
2030-11-02 07:00:00,199825.989,4015292.32337,309.902388722,2940.11797608,73625.9871792,0.0,624648.0,7886628.56934,360.378083125,5000.0,31951.7903087,3976.08391887,24859.8905019,55281.4509105,383495.748058,20794.0021266,1243.3426556,41666.2108803,8210246.77366,0.0,3931.58433642,798884.622949,143.270231292,960.898669239,350018.312,108648185.693,7440.0,7280.37160562,55890101.7148,6885.2784
2030-11-02 08:00:00,199825.989,4012085.72709,309.902388722,2940.11797608,73632.8710472,0.0,624648.0,7880978.564,360.378083125,5000.0,31912.2907421,3976.08391887,24859.8905019,55281.4509105,382727.605329,17802.0674132,934.211016596,41666.2108803,8207138.97952,0.0,3931.58433642,798611.323332,143.270231292,960.898669239,350018.312,108648536.932,7440.0,7280.37160562,55888979.4476,6885.2784
2030-11-02 09:00:00,199825.989,4009187.34482,309.902388722,2940.11797608,73639.7548215,0.0,624648.0,7877038.16778,360.378083125,5000.0,31872.7903518,3976.08391887,24859.8905019,55281.4509105,381959.368212,17802.0674132,934.211016596,41666.2108803,8207873.08869,0.0,3931.58433642,798622.023571,143.270231292,960.898669239,350018.312,108639977.623,7440.0,7280.37160562,55887885.798,6390.05661568
2030-11-02 10:00:00,199825.989,4008013.89502,309.902388722,2940.11797608,73646.6385018,0.0,624648.0,7878943.79073,360.378083125,5000.0,31833.2890501,3976.08391887,24859.8905019,55281.4509105,381191.036559,17802.0674132,934.211016596,41666.2108803,8208607.52931,0.0,3931.58433642,798632.723663,143.270231292,960.898669239,350018.312,108641101.537,7440.0,7280.37160562,55886820.5403,5358.69127153
2030-11-02 11:00:00,199825.989,4009592.09982,309.902388722,2940.11797608,73653.5220913,0.0,624648.0,7881009.19883,360.378083125,5000.0,31843.7867671,3976.08391887,24859.8905019,55281.4509105,381418.510267,17802.0674132,934.211016596,43202.2490588,8209342.3087,1040.51778745,3931.58433642,798643.423614,143.270231292,960.898669239,350018.312,108642440.719,7440.0,7280.37160562,55885783.389,5358.69127153
2030-11-02 12:00:00,199825.989,4011169.37826,309.902388722,2940.11797608,73660.4055963,0.0,624648.0,7883073.20033,360.378083125,5000.0,31854.2834512,3976.08391887,24859.8905019,55281.4509105,381645.889281,17802.0674132,934.211016596,46107.3075879,8210077.43414,2081.0355749,3931.58433642,798654.123434,143.270231292,960.898669239,350018.312,108633997.41,7440.0,7280.37160562,55884773.9988,5358.69127153
2030-11-02 13:00:00,199825.989,4012745.72031,309.902388722,2940.11797608,73667.2890266,0.0,624648.0,7885135.78969,360.378083125,5000.0,31814.7790688,3976.08391887,24859.8905019,55281.4509105,381873.173587,17802.0674132,934.211016596,47925.4937923,8210812.91295,3121.55336235,3931.58433642,798664.823137,143.270231292,960.898669239,350018.312,108625590.501,7440.0,7280.37160562,55883791.9646,5358.69127153
2030-11-02 14:00:00,199825.989,4009533.59816,309.902388722,2940.11797608,73674.1723953,0.0,624648.0,7883039.72079,360.378083125,5000.0,31775.2736042,3976.08391887,24859.8905019,55281.4509105,381104.463219,17802.0674132,934.211016596,47925.4937923,8211548.75242,3121.55336235,3931.58433642,798675.522745,143.270231292,960.898669239,350018.312,108626893.777,7440.0,7280.37160562,55882836.8212,4209.74773651
2030-11-02 15:00:00,199825.989,4006320.52017,309.902388722,2940.11797608,73681.0557189,0.0,624648.0,7876112.46853,360.378083125,5000.0,31735.7670598,3976.08391887,24859.8905019,55281.4509105,380335.658255,15689.0761446,622.807344397,47925.4937923,8212284.95983,3121.55336235,3931.58433642,798402.222283,107.387221938,480.449334619,350018.312,108627807.292,7440.0,7010.10554326,55881908.044,4209.74773651
2030-11-02 16:00:00,199825.989,4003106.47691,223.643571523,2940.11797608,73687.939017,0.0,624648.0,7869183.78645,264.08992007,5000.0,31696.2594562,3098.23696694,24859.8905019,55281.4509105,379566.75882,10087.3893976,311.403672199,47925.4937923,8205092.56652,3121.55336235,3931.58433642,798128.921781,107.387221938,0.0,350018.312,108628699.86,7440.0,5393.14376504,55881005.0482,3060.8042015
2030-11-02 17:00:00,199825.989,3999891.45917,223.643571523,2940.11797608,73694.8223129,0.0,624648.0,7862253.66834,264.08992007,5000.0,31656.7508319,3098.23696694,24859.8905019,55281.4509105,378797.765082,4485.70265059,0.0,47925.4937923,8200689.31788,1897.41478888,3931.58433642,797855.621275,71.5042125843,0.0,350018.312,108620425.999,7440.0,4704.76075939,55880127.1893,1911.86066648
2030-11-02 18:00:00,199825.989,3996675.45791,223.643571523,2940.11797608,73701.705633,0.0,624648.0,7855322.10778,167.801757015,5000.0,31617.2412434,3098.23696694,24859.8905019,55281.4509105,378028.677256,1110.37721213,0.0,47925.4937923,8201426.67284,850.305064377,3931.58433642,797582.320808,35.6212032304,0.0,350018.312,108621774.444,7440.0,4700.24665655,55879273.7632,762.917131465
