timeindex,AT-hydro-phs,AT-hydro-reservoir,AT-lithium-battery,BE-hydro-phs,BE-hydro-reservoir,BE-lithium-battery,CH-hydro-phs,CH-hydro-reservoir,CH-lithium-battery,CZ-hydro-phs,CZ-hydro-reservoir,CZ-lithium-battery,DE-cavern-acaes,DE-flex-decentral_heat-tes,DE-hydro-phs,DE-hydro-reservoir,DE-hydrogen-storage,DE-lithium-battery,DK-lithium-battery,FR-hydro-phs,FR-hydro-reservoir,FR-lithium-battery,LU-hydro-phs,LU-hydro-reservoir,LU-lithium-battery,NL-lithium-battery,NO-hydro-phs,NO-hydro-reservoir,PL-hydro-phs,PL-lithium-battery,SE-hydro-reservoir,SE-lithium-battery
2030-10-07 11:00:00,54191.381419,3935842.80527,77.0035822849,3585.31770826,77046.6501604,351.435403957,513235.020722,7920720.67244,297.790777139,2753.37026523,32852.1966071,1020.45031842,3000.0,21265.0559788,54293.701014,323194.593527,494513.167019,26851.1958237,875.389825927,64231.5102995,8991712.09759,4214.34663765,3511.63862381,798338.899268,132.505328486,1513.41540405,350018.312,107977242.266,4498.95193119,4430.83284453,53755065.4551,5391.65180448
2030-10-07 12:00:00,54607.202941,3937257.67886,77.0035822849,3585.31770826,77053.7306736,448.024053659,514496.414742,7922671.36589,379.635715737,2753.37026523,32861.3550274,1020.45031842,3000.0,21265.0559788,54293.701014,323391.48853,494513.167019,37561.6046451,1140.0829473,68994.6500203,8992323.39767,5254.8644251,3511.63862381,798349.90532,163.005886437,1921.79733848,350018.312,107984690.745,4498.95193119,4430.83284453,53766723.5193,5219.31027423
2030-10-07 13:00:00,55048.1333726,3938672.12755,77.0035822849,3585.31770826,77060.8086104,544.612703361,515740.299779,7924619.91232,461.480654334,2753.37026523,32870.5092627,1020.45031842,3000.0,21265.0559788,54293.701014,323588.28237,494513.167019,43329.2810808,1245.61468879,73757.7897412,8992934.49314,6295.38221255,3511.63862381,798360.907367,163.005886437,1921.79733848,350018.312,107992208.636,4498.95193119,4430.83284453,53778683.8195,4070.36673921
2030-10-07 14:00:00,55048.1333726,3940086.21279,77.0035822849,3585.31770826,77067.8839904,544.612703361,515740.299779,7926566.36506,461.480654334,2753.37026523,32879.659398,1020.45031842,3000.0,21265.0559788,54293.701014,323784.978682,494513.167019,43329.2810808,1245.61468879,78520.929462,8993545.38835,7335.9,3511.63862381,798371.90544,163.005886437,1921.79733848,350018.312,107999718.357,4498.95193119,4430.83284453,53788772.3136,3898.02520896
2030-10-07 15:00:00,55048.1333726,3941499.99239,77.0035822849,3585.31770826,77074.956835,454.534822128,515740.299779,7928510.77733,461.480654334,2753.37026523,32888.8055214,1020.45031842,3000.0,21265.0559788,54293.701014,323981.581203,494513.167019,39739.2892202,934.211016596,81393.3577413,8994156.08769,7335.9,3511.63862381,798382.899572,127.122877083,1921.79733848,350018.312,108007357.366,4498.95193119,4430.83284453,53797131.8642,4874.62721372
2030-10-07 16:00:00,55048.1333726,3942913.52041,77.0035822849,3585.31770826,77082.0271668,340.901116596,515740.299779,7930453.20225,365.192491278,2753.37026523,32897.9477244,1020.45031842,3000.0,16303.4631132,54293.701014,324178.093772,494513.167019,26181.1356065,622.807344397,75708.6253136,8994766.5956,6111.76142653,3511.63862381,798393.889798,127.122877083,1441.34800386,350018.312,108001545.069,4498.95193119,4430.83284453,53806280.8899,4702.28568347
2030-10-07 17:00:00,55048.1333726,3944326.84725,77.0035822849,2543.3453464,77089.0950099,227.267411064,515740.299779,7932393.6928,288.864489166,2753.37026523,32907.0861014,1020.45031842,3000.0,8968.72219414,53933.7572877,324374.520325,494513.167019,12622.9819928,311.403672199,69357.7723525,8995376.91656,4887.62285306,2326.91587143,798404.876156,91.2398677289,1441.34800386,350018.312,108008459.169,4498.95193119,4430.83284453,53813931.5226,5678.88768823
2030-10-07 18:00:00,55048.1333726,3945740.0196,77.0035822849,2543.3453464,77096.16039,113.633705532,515740.299779,7934332.30186,192.576326111,2753.37026523,32916.2207503,1020.45031842,3000.0,8968.72219414,53933.7572877,324570.864899,494513.167019,4515.09544202,0.0,63006.9193914,8995987.05508,3663.48427959,2326.91587143,798415.858685,55.356858375,960.898669239,350018.312,108015983.611,4498.95193119,4430.83284453,53822434.5945,5506.54615798
2030-10-07 19:00:00,55048.1333726,3947153.08046,77.0035822849,2543.3453464,77103.2233344,0.0,515740.299779,7936269.08217,96.2881630554,2753.37026523,32925.351772,1020.45031842,3000.0,8968.72219414,53933.7572877,324767.131633,494513.167019,1302.65839719,6.27755991878,58260.8057167,8996597.01575,2448.27714694,2326.91587143,798426.837428,35.8830093539,480.449334619,350018.312,108024161.411,4498.95193119,4430.83284453,53831122.7477,5334.20462773
2030-10-07 20:00:00,55048.1333726,3948566.06912,77.0035822849,2260.31816738,77110.2838718,0.0,515740.299779,7938204.08636,0.0,2753.37026523,32934.4792707,1020.45031842,3000.0,8968.72219414,53933.7572877,324963.324765,494513.167019,0.0,270.970681288,51909.9527556,8997206.80315,1224.13857347,2326.91587143,798437.812429,0.0,0.0,350018.312,108032963.778,4498.95193119,4430.83284453,53840347.8695,5161.86309748
2030-10-07 21:00:00,55048.1333726,3949979.0212,77.0035822849,2260.31816738,77117.3420323,0.0,515740.299779,7940137.36696,0.0,2753.37026523,32943.603354,1020.45031842,3000.0,8968.72219414,53933.7572877,325159.448632,494513.167019,0.0,535.663802657,46345.1739129,8997816.42196,0.0,2326.91587143,798448.783736,0.0,0.0,350018.312,108027362.951,4498.95193119,4430.83284453,53850768.4637,4989.52156722
2030-10-07 22:00:00,57839.7580577,3951391.9686,150.323576904,2260.31816738,77124.3978477,0.0,515740.299779,7942068.97637,4.11187982058,2753.37026523,32952.7241323,1020.45031842,3000.0,8968.72219414,53933.7572877,325355.507673,494513.167019,0.0,488.953251827,46345.1739129,8998425.87686,0.0,2326.91587143,798459.751397,0.0,0.0,350018.312,108021797.583,4498.95193119,4430.83284453,53862054.3231,3840.57803221
2030-10-07 23:00:00,63083.8302641,3952804.93953,223.643571523,2260.31816738,77131.4513512,96.5886497023,517740.657433,7943998.96685,85.9568184176,2753.37026523,32961.8417196,1638.954186,3000.0,8968.72219414,53933.7572877,325551.506426,494513.167019,0.0,753.646373196,46345.1739129,8999035.1726,0.0,2326.91587143,798470.715465,30.5005579508,203.979378634,350018.312,108032173.505,4498.95193119,4430.83284453,53872326.342,4817.18003697
2030-10-08 00:00:00,68324.8648719,3954217.95853,296.963566142,2260.31816738,77138.5025774,193.177299405,517956.864269,7945927.39058,167.801757015,2753.37026523,32970.956233,2251.10375311,3000.0,8968.72219414,53933.7572877,325747.44953,494513.167019,5517.38275492,1018.33949456,46573.7577867,8999644.31396,1040.51778745,2326.91587143,798481.675993,30.5005579508,612.36131306,350018.312,108042612.866,4498.95193119,4430.83284453,53883097.838,4644.83850672
2030-10-08 01:00:00,73568.9370783,3955631.04678,370.283560762,2260.31816738,77145.5515628,289.765949107,518138.475946,7947854.29984,249.646695612,2753.37026523,32980.0677903,2825.02091666,3000.0,8968.72219414,53933.7572877,325943.34171,494513.167019,11445.8882128,971.628943735,48599.3576407,9000253.30577,1591.38014551,2326.91587143,798492.633038,61.0011159017,1020.74324749,350018.312,108053237.756,4498.95193119,4430.83284453,53894175.7022,5621.44051148
2030-10-08 02:00:00,78813.0092846,3957044.22374,443.603555381,2260.31816738,77152.5983461,386.354598809,521434.357586,7949779.74795,249.646695612,3165.55794195,32989.1765013,2974.65339898,3000.0,8968.72219414,53933.7572877,326139.18772,494513.167019,14501.7817728,1236.3220651,50633.4725136,9000862.15296,2631.89793296,2326.91587143,798503.586659,91.5016738525,1429.12518191,350018.312,108063847.94,4498.95193119,4430.83284453,53904765.7289,5621.44051148
2030-10-08 03:00:00,84057.081491,3958457.50746,516.92355,2260.31816738,77159.6429686,482.943248511,524689.941769,7951703.78955,249.646695612,3165.55794195,32998.2824648,3195.61375314,3000.0,8968.72219414,53933.7572877,326334.992332,494513.167019,18728.692741,1189.61151427,52030.2500006,9001470.8606,3672.41572041,2326.91587143,798514.536923,122.002231803,1837.50711634,350018.312,108074263.575,4498.95193119,4430.83284453,53916012.3923,5449.09898123
2030-10-08 04:00:00,89301.1536974,3959870.9146,516.92355,2260.31816738,77166.6854741,579.531898214,524999.309227,7953626.48055,331.491634209,3165.55794195,33007.3857694,3195.61375314,3000.0,8968.72219414,53933.7572877,326530.760332,494513.167019,23072.6881124,1454.30463564,52528.0890871,9002079.43381,3672.41572041,2326.91587143,798525.483895,122.002231803,2225.22949644,350018.312,108068855.945,4498.95193119,4430.83284453,53926380.7915,4300.15544621
2030-10-08 05:00:00,92035.4090702,3961284.46045,516.92355,2260.31816738,77173.725909,579.531898214,525609.122541,7955547.87815,331.491634209,3165.55794195,33016.4864924,3195.61375314,3000.0,8968.72219414,53933.7572877,326726.496522,494513.167019,23072.6881124,1718.99775701,52528.0890871,9002687.87788,2448.27714694,2326.91587143,798536.427649,122.002231803,2225.22949644,350018.312,108078247.921,4498.95193119,4430.83284453,53935139.3776,4127.81391596
2030-10-08 06:00:00,92035.4090702,3962698.15892,516.92355,2260.31816738,77180.7643222,465.898192682,525609.122541,7957468.04085,331.491634209,3165.55794195,33025.5847011,3195.61375314,3000.0,8968.72219414,53933.7572877,326922.205722,494513.167019,23072.6881124,1672.28720618,49542.8718528,9003296.19817,1224.13857347,2326.91587143,798547.36826,86.1192224494,1744.78016182,350018.312,108086501.036,4498.95193119,4430.83284453,53942852.8724,3955.47238571
2030-10-08 07:00:00,92035.4090702,3964112.02252,516.92355,2260.31816738,77187.8007651,352.264487149,525609.122541,7959387.02844,331.491634209,3165.55794195,33034.6804518,3195.61375314,3000.0,8968.72219414,53933.7572877,327117.892766,494513.167019,22941.4411656,1625.57665535,47579.9537277,9003904.40016,0.0,2326.91587143,798558.305809,50.2362130955,1264.3308272,350018.312,108093930.297,4498.95193119,4430.83284453,53949736.4437,3783.13085546
2030-10-08 08:00:00,94476.6195484,3965526.06238,516.92355,2260.31816738,77194.8352917,352.264487149,528944.157661,7961304.902,331.491634209,3165.55794195,33043.7737901,3195.61375314,3000.0,8968.72219414,53933.7572877,327313.562505,494513.167019,22941.4411656,1578.86610452,49158.0219543,9004512.48943,104.229845017,2326.91587143,798569.240378,61.8022802835,1264.3308272,350018.312,108101300.524,4498.95193119,4430.83284453,53957261.0353,3610.7893252
2030-10-08 09:00:00,97742.744181,3966940.28825,516.92355,2260.31816738,77201.8679585,352.264487149,532422.021245,7963221.72389,413.336572806,3165.55794195,33052.8647512,3195.61375314,3000.0,8968.72219414,53933.7572877,327509.219805,494513.167019,31403.2650837,1532.15555369,53921.1616751,9005120.47169,1144.74763247,2326.91587143,798580.172057,92.3028382343,1264.3308272,350018.312,108095960.58,4498.95193119,4430.83284453,53964943.4182,4587.39132997
2030-10-08 10:00:00,101896.800614,3968354.70848,516.92355,2608.1415713,77208.8988245,448.853136852,536167.163312,7965137.55777,413.336572806,3165.55794195,33061.9533593,3195.61375314,3000.0,19804.6183821,53933.7572877,327704.869548,494513.167019,42927.6956553,1796.84867506,58684.3013959,9005728.35275,2185.26541992,2326.91587143,798591.100937,122.803396185,1672.71276163,350018.312,108103950.593,4498.95193119,4430.83284453,53973534.029,4415.04979972
2030-10-08 11:00:00,107140.87282,3969769.33008,516.92355,3604.07078565,77215.9279513,545.441786554,539224.128143,7967052.46859,495.181511403,3165.55794195,33071.0396284,3266.15588928,3000.0,30640.5145701,56412.7936187,327900.516633,494513.167019,54452.1262269,1866.15,63447.4411167,9006336.13851,3225.78320737,3215.45793572,798602.027113,153.303954136,2081.09469605,350018.312,108112270.051,4498.95193119,4430.83284453,53982606.8873,4242.70826946
2030-10-08 12:00:00,111622.343147,3971184.15861,516.92355,4600.0,77222.9554031,642.030436256,543201.782823,7968966.52258,495.181511403,3165.55794195,33080.1235613,3266.15588928,3000.0,41476.410758,58749.6,328096.165975,494513.167019,65976.5567985,1866.15,68210.5808376,9006943.83501,4266.30099482,4104.0,798612.950686,183.804512087,2489.47663048,350018.312,108120538.179,4498.95193119,4430.83284453,53991082.6747,5219.31027423
2030-10-08 13:00:00,115753.97657,3972599.1983,516.92355,4600.0,77229.9812464,680.97315,547094.192355,7970879.78729,495.181511403,3165.55794195,33089.2051507,3266.15588928,3000.0,52312.306946,58749.6,328291.822503,494513.167019,77500.9873702,1866.15,72973.7205584,9007551.44838,5306.81878227,4104.0,798623.871758,214.305070038,2879.1906,350018.312,108128287.971,4498.95193119,4430.83284453,54000350.2513,5046.96874397
2030-10-08 14:00:00,119279.595522,3974014.45197,516.92355,4600.0,77237.0055505,680.97315,550753.775707,7972792.33152,577.02645,3165.55794195,33098.2843782,3266.15588928,3000.0,52312.306946,58749.6,328487.491165,494513.167019,81250.0,1866.15,77736.8602792,9008158.98486,6347.33656972,4104.0,798634.790438,215.03625,2879.1906,350018.312,108122973.902,4498.95193119,4430.83284453,54008724.8362,4874.62721372
2030-10-08 15:00:00,119279.595522,3975429.92106,516.92355,4600.0,77244.028387,680.97315,550753.775707,7974704.22539,577.02645,3165.55794195,33107.3612151,3266.15588928,3000.0,52312.306946,58749.6,328683.176922,494513.167019,81250.0,1866.15,82500.0,9008766.4508,7335.9,4104.0,798645.706837,215.03625,2879.1906,350018.312,108129672.96,4498.95193119,4430.83284453,54015375.6361,5851.22921849
2030-10-08 16:00:00,119279.595522,3976845.60562,516.92355,4600.0,77251.0498303,680.97315,550753.775707,7976615.5403,577.02645,3165.55794195,33116.4356217,3266.15588928,3000.0,52312.306946,58749.6,328878.884753,494513.167019,81250.0,1866.15,79764.9977146,9009373.85267,6861.14052878,4104.0,798656.62107,215.03625,2879.1906,350018.312,108135651.34,4498.95193119,4430.83284453,54023001.929,5678.88768823
2030-10-08 17:00:00,119279.595522,3978261.50434,516.92355,4600.0,77258.0699572,567.339444468,550753.775707,7978526.34893,480.738286945,3165.55794195,33125.5075478,3266.15588928,3000.0,43114.0330417,58749.6,329074.619651,494513.167019,81250.0,1866.15,73414.1447535,9009981.19703,5637.00195531,4104.0,798667.533257,215.03625,2879.1906,350018.312,108140857.923,4498.95193119,4430.83284453,54030484.1063,5506.54615798
2030-10-08 18:00:00,119279.595522,3979677.61449,516.92355,4600.0,77265.0888469,567.339444468,550753.775707,7980436.72528,480.738286945,3165.55794195,33134.5769328,3266.15588928,3000.0,42783.6392124,58749.6,329270.386628,494513.167019,81250.0,1866.15,67063.2917924,9010588.49056,4412.86338184,4104.0,798678.44352,215.03625,2879.1906,350018.312,108135544.779,4498.95193119,4430.83284453,54038383.0143,5334.20462773
2030-10-08 19:00:00,119279.595522,3981093.93198,516.92355,4600.0,77272.1065814,567.339444468,550753.775707,7982346.7446,480.738286945,3165.55794195,33143.643705,3266.15588928,3000.0,42783.6392124,58749.6,329466.190708,494513.167019,81250.0,1866.15,60712.4388313,9011195.74005,4412.86338184,4104.0,798689.351988,215.03625,2879.1906,350018.312,108141089.356,4498.95193119,4430.83284453,54046504.776,5334.20462773
2030-10-08 20:00:00,119279.595522,3982510.45132,430.664732801,4600.0,77279.1232451,453.705738936,550753.775707,7984256.48347,480.738286945,3165.55794195,33152.7077824,3266.15588928,3000.0,42783.6392124,58749.6,329662.036935,494513.167019,73476.4559647,1866.15,54361.5858702,9011802.95241,3188.72480837,4104.0,798700.258792,179.153240646,2398.74126538,350018.312,108147351.596,4498.95193119,4430.83284453,54054622.1143,5161.86309748
2030-10-08 21:00:00,119279.595522,3983927.16566,430.664732801,4600.0,77286.1389248,453.705738936,550753.775707,7986166.01974,384.450123889,3165.55794195,33161.7690721,3266.15588928,3000.0,36500.3759607,58749.6,329857.930366,494513.167019,69889.2733822,1784.40218359,48010.7329091,9012410.13462,1964.58623489,4104.0,798711.164066,179.153240646,2329.93575642,350018.312,108154310.435,4498.95193119,4430.83284453,54062502.7955,5161.86309748
2030-10-08 22:00:00,119279.595522,3985344.06674,430.664732801,3640.5662782,77293.1537101,453.705738936,550753.775707,7988075.43255,384.450123889,3165.55794195,33170.8274707,3266.15588928,3000.0,36500.3759607,58749.6,330053.876075,494513.167019,61533.7505797,1719.93869616,42815.4399063,9013017.29382,1964.58623489,4104.0,798722.067949,179.153240646,1849.4864218,350018.312,108161929.771,4498.95193119,4430.83284453,54069951.9768,4989.52156722
2030-10-08 23:00:00,119279.595522,3986761.14493,344.405915602,3640.5662782,77300.1676931,453.705738936,550753.775707,7989984.80233,384.450123889,3165.55794195,33179.8828641,3266.15588928,3000.0,31445.7640844,58749.6,330249.879152,494513.167019,61533.7505797,1408.53502396,38550.2331057,9013624.43721,1964.58623489,4104.0,798732.970586,179.153240646,1849.4864218,350018.312,108156605.978,4498.95193119,4430.83284453,54076765.6238,4817.18003697
2030-10-09 00:00:00,119279.595522,3988178.3892,344.405915602,3640.5662782,77307.1809681,340.072033404,550753.775707,7991894.2108,288.161960834,3165.55794195,33188.9351275,3266.15588928,3000.0,31445.7640844,58749.6,330445.944704,494513.167019,52021.1279484,1097.13135176,36404.92435,9014231.57214,1964.58623489,4104.0,798743.872122,179.153240646,1369.03708718,350018.312,108165090.022,4498.95193119,4430.83284453,54083349.3758,4644.83850672
2030-10-09 01:00:00,119279.595522,3989595.78775,344.405915602,3640.5662782,77314.1936301,226.438327872,550753.775707,7993803.74124,288.161960834,3165.55794195,33197.9841297,3266.15588928,3000.0,31445.7640844,58749.6,330642.077864,494513.167019,41463.9338915,785.72767956,35422.1305013,9014838.70601,1964.58623489,3667.36495139,798754.772705,143.270231292,1369.03708718,350018.312,108173744.918,4498.95193119,4430.83284453,54088733.9608,5621.44051148
2030-10-09 02:00:00,119279.595522,3991013.33036,258.147098403,3294.00146066,77321.2057652,226.438327872,550753.775707,7995713.47942,288.161960834,3165.55794195,33207.0297498,3266.15588928,3000.0,31445.7640844,58749.6,330838.283845,494513.167019,31509.0589309,622.807344397,35422.1305013,9015445.84612,1224.13857347,3667.36495139,798765.672469,107.387221938,888.587752558,350018.312,108182432.407,4498.95193119,4430.83284453,54094583.4903,5449.09898123
2030-10-09 03:00:00,119279.595522,3992431.009,258.147098403,3294.00146066,77328.2174483,113.633705532,550753.775707,7997623.51391,191.873797779,3165.55794195,33216.0718811,3266.15588928,3000.0,22812.0745169,58749.6,331034.567953,494513.167019,31026.6772081,311.403672199,35235.5527012,9016052.99963,1224.13857347,3667.36495139,798776.571531,107.387221938,408.138417939,350018.312,108193422.552,4498.95193119,4430.83284453,54097658.3307,5181.10515916
2030-10-09 04:00:00,119279.595522,3993848.81781,258.147098403,3156.38490446,77335.2287434,0.0,550753.775707,7999533.93604,191.873797779,3165.55794195,33225.1104317,3266.15588928,3000.0,22812.0745169,58749.6,331230.935582,494513.167019,19935.4016349,0.0,34051.0367127,9016660.17358,1224.13857347,3667.36495139,798787.469989,71.5042125843,0.0,350018.312,108188088.46,4498.95193119,4430.83284453,54102359.35,5008.7636289
2030-10-09 05:00:00,119279.595522,3995266.75313,171.888281204,3156.38490446,77342.2397035,0.0,550753.775707,8001444.83992,96.2881630554,3165.55794195,33234.1453237,3266.15588928,3000.0,22812.0745169,58749.6,331427.392219,494513.167019,9445.57454599,0.0,31290.5151672,9017267.37485,1224.13857347,3667.36495139,798798.367927,71.5042125843,0.0,350018.312,108196547.309,4498.95193119,4430.83284453,54106752.711,4836.42209865
2030-10-09 06:00:00,119279.595522,3996684.81347,86.258817199,3156.38490446,77349.2503705,0.0,550753.775707,8003356.32242,0.0,3165.55794195,33243.1764939,3266.15588928,3000.0,22812.0745169,58749.6,331623.943442,494513.167019,551.153895866,0.0,28118.4320531,9017874.61019,0.0,3667.36495139,798809.265409,35.8830093539,0.0,350018.312,108204853.397,4498.95193119,4430.83284453,54110600.3222,4664.0805684
2030-10-09 07:00:00,119279.595522,3998102.99955,0.0,3156.38490446,77356.2607752,0.0,550753.775707,8005268.48321,0.0,3165.55794195,33252.2038936,3266.15588928,3000.0,22812.0745169,57820.4102692,331820.59492,494513.167019,0.0,0.0,22632.1344612,9018481.88623,0.0,3215.45793572,798820.162484,0.0,0.0,350018.312,108212798.446,4498.95193119,4430.83284453,54113653.5683,5046.96874397
2030-10-09 08:00:00,119279.595522,3999521.31425,0.0,3156.38490446,77363.2709376,0.0,550753.775707,8007181.42471,0.0,3165.55794195,33261.2274884,3266.15588928,3000.0,22812.0745169,57820.4102692,332017.352414,494513.167019,0.0,0.0,22632.1344612,9019089.20943,0.0,3215.45793572,798831.059181,0.0,0.0,350018.312,108207461.878,4498.95193119,4430.83284453,54117215.3359,4874.62721372
2030-10-09 09:00:00,119279.595522,4000939.76264,0.0,3156.38490446,77370.2808663,26.350749288,554009.365366,8009095.25212,0.0,3165.55794195,33270.2472582,3266.15588928,3000.0,22812.0745169,57820.4102692,332214.221775,494513.167019,465.03556128,0.0,22632.1344612,9019696.58613,0.0,3215.45793572,798841.955516,30.5005579508,139.659014846,350018.312,108202125.83,4498.95193119,4430.83284453,54120619.1521,5851.22921849
2030-10-09 10:00:00,123763.796862,4002358.35198,73.3199946192,3156.38490446,77377.2905593,122.93939899,556085.193844,8011010.07341,81.8449385971,3165.55794195,33279.2631977,3266.15588928,3000.0,22812.0745169,57820.4102692,332411.208945,494513.167019,11989.4661329,0.0,23669.4335995,9020304.02255,1040.51778745,3215.45793572,798852.851484,30.5005579508,548.040949273,350018.312,108209516.383,4498.95193119,4430.83284453,54125929.0098,5678.88768823
2030-10-09 11:00:00,129007.869069,4003777.09172,146.639989238,3604.07078565,77384.3000031,219.528048693,560062.848524,8012925.99934,163.689877194,4031.58334573,33288.2753156,3656.14059895,3000.0,33647.9707049,57820.4102692,332608.31996,494513.167019,23513.8967045,264.693121369,28432.5733203,9020911.52472,2081.0355749,3215.45793572,798863.747065,61.0011159017,956.422883699,350018.312,108217077.979,4498.95193119,4430.83284453,54132448.5595,5678.88768823
2030-10-09 12:00:00,134251.941275,4005195.99347,219.959983858,4600.0,77391.3091736,316.116698395,564040.503203,8014843.14341,245.534815791,4593.07518993,33297.2836353,4402.31050809,3000.0,44483.8668928,58749.6,332805.560944,494513.167019,35038.3272761,529.386242738,33195.7130412,9021519.09859,3121.55336235,4104.0,798874.642221,91.5016738525,1364.80481813,350018.312,108224605.514,4498.95193119,4430.83284453,54140109.9977,5506.54615798
2030-10-09 13:00:00,139496.013482,4006615.07105,293.279978477,4600.0,77398.3180354,412.705348097,568018.157883,8016761.62193,327.379754388,4593.07518993,33306.2881947,4904.03240848,3000.0,52312.306946,58749.6,333002.938113,494513.167019,46562.7578477,794.079364107,37958.852762,9022126.74994,4162.0711498,4104.0,798885.536897,122.002231803,1773.18675255,350018.312,108231146.635,4498.95193119,4430.83284453,54147863.2448,6483.14816274
2030-10-09 14:00:00,143970.363101,4008034.34046,366.599973096,4600.0,77405.3265421,509.293997799,570216.80468,8018681.55396,409.224692985,4593.07518993,33315.2890459,5102.22793805,3000.0,52312.306946,58749.6,333200.457775,494513.167019,50759.5802252,794.079364107,42721.9924828,9022734.48441,5202.58893725,4104.0,798896.431021,122.002231803,2181.56868698,350018.312,108225822.051,4498.95193119,4430.83284453,54157887.3955,6310.80663249
2030-10-09 15:00:00,143970.363101,4009453.81987,366.599973096,4600.0,77412.3346363,450.484966157,570216.80468,8020603.06133,409.224692985,4593.07518993,33324.2862556,5102.22793805,3000.0,52312.306946,58749.6,333398.126328,494513.167019,50759.5802252,794.079364107,45774.0762583,9023342.30752,6243.1067247,4104.0,798907.324504,122.002231803,2181.56868698,350018.312,108232141.859,4498.95193119,4430.83284453,54169686.1851,5161.86309748
2030-10-09 16:00:00,143970.363101,4010873.52966,366.599973096,4600.0,77419.3422495,336.851260625,570216.80468,8022526.26868,409.224692985,4593.07518993,33333.2799048,5102.22793805,3000.0,52312.306946,58749.6,333595.950264,494513.167019,50759.5802252,794.079364107,45774.0762583,9023950.22464,5018.96815123,4104.0,798918.217239,122.002231803,1701.11935236,350018.312,108239032.268,4498.95193119,4430.83284453,54179704.9518,4989.52156722
2030-10-09 17:00:00,143970.363101,4012293.49236,366.599973096,4600.0,77426.3493024,223.217555093,570216.80468,8024451.30337,409.224692985,4593.07518993,33342.2700891,5102.22793805,3000.0,52312.306946,58749.6,333793.936163,494513.167019,50759.5802252,794.079364107,42391.8182571,9024558.24101,3794.82957776,4104.0,798929.109104,122.002231803,1220.67001774,350018.312,108245616.964,4498.95193119,4430.83284453,54188946.0674,5966.12357199
2030-10-09 18:00:00,143970.363101,4013713.73272,366.599973096,4600.0,77433.3557043,109.583849561,570216.80468,8026378.29557,409.224692985,4593.07518993,33351.2569183,5102.22793805,3000.0,52312.306946,58749.6,333992.090697,494513.167019,50759.5802252,794.079364107,42391.8182571,9025166.36172,2570.69100429,4104.0,798939.999956,122.002231803,740.22068312,350018.312,108252296.501,4498.95193119,4430.83284453,54199674.7198,5793.78204173
2030-10-09 19:00:00,143970.363101,4015134.27766,366.599973096,4600.0,77440.3613538,0.0,570216.80468,8028307.37822,409.224692985,4593.07518993,33360.240517,5102.22793805,3000.0,52312.306946,58749.6,334190.420631,494513.167019,50759.5802252,794.079364107,44309.8278345,9025774.59172,2570.69100429,4104.0,798950.889639,122.002231803,259.771348501,350018.312,108247001.869,4498.95193119,4430.83284453,54212167.3323,4644.83850672
2030-10-09 20:00:00,143970.363101,4016555.15626,366.599973096,4600.0,77447.3661383,0.0,570216.80468,8030238.68701,409.224692985,4593.07518993,33369.2210238,5102.22793805,3000.0,52312.306946,58749.6,334388.932819,494513.167019,50759.5802252,794.079364107,44309.8278345,9026382.93585,2433.51994768,4104.0,798961.777977,122.002231803,259.771348501,350018.312,108254274.55,4498.95193119,4430.83284453,54223928.3456,4472.49697647
2030-10-09 21:00:00,143970.363101,4017976.39984,366.599973096,4600.0,77454.3699341,0.0,570984.622634,8032172.36043,409.224692985,4593.07518993,33378.198592,5102.22793805,3000.0,52312.306946,58749.6,334587.634206,494513.167019,54201.9866186,1058.77248548,44309.8278345,9026991.39879,2736.05349252,4104.0,798972.664779,122.002231803,668.153282928,350018.312,108262182.248,4498.95193119,4430.83284453,54233846.5369,5449.09898123
2030-10-09 22:00:00,147823.610413,4019398.04184,439.919967715,4600.0,77461.3726066,96.5886497023,571700.663197,8034108.53973,491.069631582,4593.07518993,33387.1733893,5102.22793805,3000.0,52312.306946,58749.6,334786.531832,494513.167019,56053.8477841,1323.46560684,48428.3369593,9027599.98507,2736.05349252,4104.0,798983.549834,152.502789754,1076.53521735,350018.312,108270757.361,4498.95193119,4430.83284453,54243496.4696,5276.75745098
2030-10-09 23:00:00,147823.610413,4020820.11795,439.919967715,4600.0,77468.3740101,193.177299405,571700.663197,8036047.36894,491.069631582,4593.07518993,33396.1455978,5102.22793805,3000.0,52312.306946,58749.6,334985.632823,494513.167019,65378.7869517,1588.15872821,52548.2864711,9028208.69911,3776.57127997,4104.0,798994.432917,152.502789754,1484.91715178,350018.312,108279438.451,4498.95193119,4430.83284453,54252393.2341,5104.41592073
2030-10-10 00:00:00,152000.073801,4022242.66598,439.919967715,4600.0,77475.3739878,289.765949107,572337.792957,8037988.99486,491.069631582,4593.07518993,33405.115414,5102.22793805,3000.0,52312.306946,58749.6,335184.9444,494513.167019,68681.0470781,1588.15872821,57311.4261919,9028817.54517,4817.08906742,4104.0,799005.313784,183.003347705,1893.29908621,350018.312,108274197.321,4498.95193119,4430.83284453,54260905.8612,4932.07439047
2030-10-10 01:00:00,152000.073801,4023665.72546,513.239962334,4600.0,77482.3723763,386.354598809,572938.48811,8039933.56551,572.914570179,4593.07518993,33414.0830445,5260.67685,3000.0,52312.306946,58749.6,335384.473792,494513.167019,74498.2459557,1852.85184958,62074.5659127,9029426.52737,5857.60685487,4104.0,799016.19218,213.503905656,1893.29908621,350018.312,108282962.176,4498.95193119,4430.83284453,54267945.4964,5908.67639524
